"season","date","team","o_team","payout","adjustor"
2012,2013-04-11,"Knicks","Bulls",100,-4
2012,2013-04-11,"Bulls","Knicks",-110,4
2012,2013-04-11,"Thunder","Warriors",102,-4
2012,2013-04-11,"Warriors","Thunder",-113,4
2012,2013-04-12,"Nets","Pacers",-101,6
2012,2013-04-12,"Pacers","Nets",-109,-6
2012,2013-04-12,"Seventysixers","Wizards",-107,5.5
2012,2013-04-12,"Wizards","Seventysixers",-103,-5.5
2012,2013-04-12,"Bulls","Raptors",-108,2.5
2012,2013-04-12,"Raptors","Bulls",-102,-2.5
2012,2013-04-12,"Bucks","Hawks",-107,7.5
2012,2013-04-12,"Hawks","Bucks",-103,-7.5
2012,2013-04-12,"Celtics","Heat",-103,11.5
2012,2013-04-12,"Heat","Celtics",-107,-11.5
2012,2013-04-12,"Knicks","Cavaliers",-107,-4
2012,2013-04-12,"Cavaliers","Knicks",-103,4
2012,2013-04-12,"Hornets","Pistons",100,7
2012,2013-04-12,"Pistons","Hornets",-110,-7
2012,2013-04-12,"Grizzlies","Rockets",-107,2.5
2012,2013-04-12,"Rockets","Grizzlies",-103,-2.5
2012,2013-04-12,"Clippers","Pelicans",-104,-9
2012,2013-04-12,"Pelicans","Clippers",-106,9
2012,2013-04-12,"Nuggets","Mavericks",-108,-3
2012,2013-04-12,"Mavericks","Nuggets",-102,3
2012,2013-04-12,"Kings","Spurs",-108,11.5
2012,2013-04-12,"Spurs","Kings",-102,-11.5
2012,2013-04-12,"Timberwolves","Jazz",-105,9.5
2012,2013-04-12,"Jazz","Timberwolves",-105,-9.5
2012,2013-04-12,"Thunder","Trailblazers",-105,-9.5
2012,2013-04-12,"Trailblazers","Thunder",-105,9.5
2012,2013-04-12,"Warriors","Lakers",-109,7
2012,2013-04-12,"Lakers","Warriors",-101,-7
2012,2013-04-13,"Celtics","Magic",-107,-4.5
2012,2013-04-13,"Magic","Celtics",-103,4.5
2012,2013-04-13,"Bucks","Hornets",-109,-4.5
2012,2013-04-13,"Hornets","Bucks",-101,4.5
2012,2013-04-13,"Clippers","Grizzlies",-103,2
2012,2013-04-13,"Grizzlies","Clippers",-107,-2
2012,2013-04-13,"Suns","Timberwolves",-101,4.5
2012,2013-04-13,"Timberwolves","Suns",-109,-4.5
2012,2013-04-14,"Bulls","Heat",102,9.5
2012,2013-04-14,"Heat","Bulls",-113,-9.5
2012,2013-04-14,"Cavaliers","Seventysixers",-105,6
2012,2013-04-14,"Seventysixers","Cavaliers",-105,-6
2012,2013-04-14,"Pacers","Knicks",-105,3
2012,2013-04-14,"Knicks","Pacers",-105,-3
2012,2013-04-14,"Nets","Raptors",-102,-4
2012,2013-04-14,"Raptors","Nets",-108,4
2012,2013-04-14,"Trailblazers","Nuggets",-108,15
2012,2013-04-14,"Nuggets","Trailblazers",-102,-15
2012,2013-04-14,"Mavericks","Pelicans",-109,-3
2012,2013-04-14,"Pelicans","Mavericks",-101,3
2012,2013-04-14,"Kings","Rockets",-105,11
2012,2013-04-14,"Rockets","Kings",-105,-11
2012,2013-04-14,"Spurs","Lakers",-102,-3.5
2012,2013-04-14,"Lakers","Spurs",-108,3.5
2012,2013-04-15,"Bulls","Magic",-103,-5.5
2012,2013-04-15,"Magic","Bulls",-107,5.5
2012,2013-04-15,"Heat","Cavaliers",-108,2
2012,2013-04-15,"Cavaliers","Heat",-102,-2
2012,2013-04-15,"Knicks","Hornets",102,1.5
2012,2013-04-15,"Hornets","Knicks",-113,-1.5
2012,2013-04-15,"Wizards","Nets",-105,4.5
2012,2013-04-15,"Nets","Wizards",-105,-4.5
2012,2013-04-15,"Seventysixers","Pistons",-103,3.5
2012,2013-04-15,"Pistons","Seventysixers",-107,-3.5
2012,2013-04-15,"Grizzlies","Mavericks",-105,-3.5
2012,2013-04-15,"Mavericks","Grizzlies",-105,3.5
2012,2013-04-15,"Jazz","Timberwolves",-101,-4.5
2012,2013-04-15,"Timberwolves","Jazz",-109,4.5
2012,2013-04-15,"Kings","Thunder",-105,15
2012,2013-04-15,"Thunder","Kings",-105,-15
2012,2013-04-15,"Nuggets","Bucks",-105,-5.5
2012,2013-04-15,"Bucks","Nuggets",-105,5.5
2012,2013-04-15,"Rockets","Suns",-105,-8
2012,2013-04-15,"Suns","Rockets",-105,8
2012,2013-04-15,"Spurs","Warriors",100,6.5
2012,2013-04-15,"Warriors","Spurs",-110,-6.5
2012,2013-04-16,"Raptors","Hawks",100,5
2012,2013-04-16,"Hawks","Raptors",-110,-5
2012,2013-04-16,"Trailblazers","Clippers",-104,16
2012,2013-04-16,"Clippers","Trailblazers",-106,-16
2012,2013-04-17,"Seventysixers","Pacers",102,2.5
2012,2013-04-17,"Pacers","Seventysixers",-113,-2.5
2012,2013-04-17,"Magic","Heat",-105,7.5
2012,2013-04-17,"Heat","Magic",-105,-7.5
2012,2013-04-17,"Celtics","Raptors",-106,6
2012,2013-04-17,"Raptors","Celtics",-104,-6
2012,2013-04-17,"Wizards","Bulls",100,8.5
2012,2013-04-17,"Bulls","Wizards",-110,-8.5
2012,2013-04-17,"Bucks","Thunder",-106,3.5
2012,2013-04-17,"Thunder","Bucks",-104,-3.5
2012,2013-04-17,"Hawks","Knicks",100,5
2012,2013-04-17,"Knicks","Hawks",-110,-5
2012,2013-04-17,"Pistons","Nets",-103,5
2012,2013-04-17,"Nets","Pistons",-107,-5
2012,2013-04-17,"Cavaliers","Hornets",-110,2.5
2012,2013-04-17,"Hornets","Cavaliers",100,-2.5
2012,2013-04-17,"Pelicans","Mavericks",-105,8.5
2012,2013-04-17,"Mavericks","Pelicans",-105,-8.5
2012,2013-04-17,"Timberwolves","Spurs",102,9
2012,2013-04-17,"Spurs","Timberwolves",-113,-9
2012,2013-04-17,"Jazz","Grizzlies",-106,4.5
2012,2013-04-17,"Grizzlies","Jazz",-104,-4.5
2012,2013-04-17,"Suns","Nuggets",-103,13
2012,2013-04-17,"Nuggets","Suns",-107,-13
2012,2013-04-17,"Clippers","Kings",-108,-7
2012,2013-04-17,"Kings","Clippers",-102,7
2012,2013-04-17,"Warriors","Trailblazers",100,-8.5
2012,2013-04-17,"Trailblazers","Warriors",-110,8.5
2012,2013-04-17,"Rockets","Lakers",-108,-1
2012,2013-04-17,"Lakers","Rockets",-102,1
2012,2013-04-20,"Celtics","Knicks",-108,7.5
2012,2013-04-20,"Knicks","Celtics",-102,-7.5
2012,2013-04-20,"Warriors","Nuggets",-104,7.5
2012,2013-04-20,"Nuggets","Warriors",-106,-7.5
2012,2013-04-20,"Bulls","Nets",-108,4.5
2012,2013-04-20,"Nets","Bulls",-102,-4.5
2012,2013-04-20,"Grizzlies","Clippers",-105,5.5
2012,2013-04-20,"Clippers","Grizzlies",-105,-5.5
2012,2013-04-21,"Hawks","Pacers",-110,7
2012,2013-04-21,"Pacers","Hawks",100,-7
2012,2013-04-21,"Lakers","Spurs",-104,9
2012,2013-04-21,"Spurs","Lakers",-106,-9
2012,2013-04-21,"Bucks","Heat",-102,13
2012,2013-04-21,"Heat","Bucks",-108,-13
2012,2013-04-21,"Rockets","Thunder",-106,10.5
2012,2013-04-21,"Thunder","Rockets",-104,-10.5
2012,2013-04-22,"Bulls","Nets",-105,5.5
2012,2013-04-22,"Nets","Bulls",-105,-5.5
2012,2013-04-22,"Grizzlies","Clippers",-101,5.5
2012,2013-04-22,"Clippers","Grizzlies",-109,-5.5
2012,2013-04-23,"Bucks","Heat",-110,14
2012,2013-04-23,"Heat","Bucks",100,-14
2012,2013-04-23,"Celtics","Knicks",-110,6.5
2012,2013-04-23,"Knicks","Celtics",100,-6.5
2012,2013-04-23,"Warriors","Nuggets",-115,8.5
2012,2013-04-23,"Nuggets","Warriors",104,-8.5
2012,2013-04-24,"Rockets","Thunder",-103,11
2012,2013-04-24,"Thunder","Rockets",-107,-11
2012,2013-04-24,"Hawks","Pacers",-107,7
2012,2013-04-24,"Pacers","Hawks",-103,-7
2012,2013-04-24,"Lakers","Spurs",-103,9
2012,2013-04-24,"Spurs","Lakers",-107,-9
2012,2013-04-25,"Heat","Bucks",-105,-7
2012,2013-04-25,"Bucks","Heat",-105,7
2012,2013-04-25,"Nets","Bulls",-107,3.5
2012,2013-04-25,"Bulls","Nets",-103,-3.5
2012,2013-04-25,"Clippers","Grizzlies",-106,4.5
2012,2013-04-25,"Grizzlies","Clippers",-104,-4.5
2012,2013-04-26,"Knicks","Celtics",-102,2.5
2012,2013-04-26,"Celtics","Knicks",-108,-2.5
2012,2013-04-26,"Spurs","Lakers",-113,-6
2012,2013-04-26,"Lakers","Spurs",102,6
2012,2013-04-26,"Nuggets","Warriors",-104,-1.5
2012,2013-04-26,"Warriors","Nuggets",-106,1.5
2012,2013-04-27,"Nets","Bulls",-106,2.5
2012,2013-04-27,"Bulls","Nets",-104,-2.5
2012,2013-04-27,"Clippers","Grizzlies",-110,3.5
2012,2013-04-27,"Grizzlies","Clippers",100,-3.5
2012,2013-04-27,"Pacers","Hawks",-106,2
2012,2013-04-27,"Hawks","Pacers",-104,-2
2012,2013-04-27,"Thunder","Rockets",-107,1
2012,2013-04-27,"Rockets","Thunder",-103,-1
2012,2013-04-28,"Knicks","Celtics",-109,-1.5
2012,2013-04-28,"Celtics","Knicks",-101,1.5
2012,2013-04-28,"Heat","Bucks",-105,-8.5
2012,2013-04-28,"Bucks","Heat",-105,8.5
2012,2013-04-28,"Spurs","Lakers",-110,-11
2012,2013-04-28,"Lakers","Spurs",100,11
2012,2013-04-28,"Nuggets","Warriors",-101,-2
2012,2013-04-28,"Warriors","Nuggets",-109,2
2012,2013-04-29,"Pacers","Hawks",-102,1.5
2012,2013-04-29,"Hawks","Pacers",-108,-1.5
2012,2013-04-29,"Bulls","Nets",-102,6.5
2012,2013-04-29,"Nets","Bulls",-108,-6.5
2012,2013-04-29,"Thunder","Rockets",-102,-1.5
2012,2013-04-29,"Rockets","Thunder",-108,1.5
2012,2013-04-30,"Warriors","Nuggets",-102,7.5
2012,2013-04-30,"Nuggets","Warriors",-108,-7.5
2012,2013-04-30,"Grizzlies","Clippers",-102,5.5
2012,2013-04-30,"Clippers","Grizzlies",-108,-5.5
2012,2013-05-01,"Celtics","Knicks",-101,9
2012,2013-05-01,"Knicks","Celtics",-109,-9
2012,2013-05-01,"Hawks","Pacers",-103,7
2012,2013-05-01,"Pacers","Hawks",-107,-7
2012,2013-05-01,"Rockets","Thunder",100,8.5
2012,2013-05-01,"Thunder","Rockets",-110,-8.5
2012,2013-05-02,"Nets","Bulls",-105,-1
2012,2013-05-02,"Bulls","Nets",-105,1
2012,2013-05-02,"Nuggets","Warriors",-104,2.5
2012,2013-05-02,"Warriors","Nuggets",-106,-2.5
2012,2013-05-03,"Knicks","Celtics",-103,-2.5
2012,2013-05-03,"Celtics","Knicks",-107,2.5
2012,2013-05-03,"Pacers","Hawks",-108,1
2012,2013-05-03,"Hawks","Pacers",-102,-1
2012,2013-05-03,"Thunder","Rockets",-110,-1
2012,2013-05-03,"Rockets","Thunder",100,1
2012,2013-05-03,"Clippers","Grizzlies",-105,6.5
2012,2013-05-03,"Grizzlies","Clippers",-105,-6.5
2012,2013-05-04,"Bulls","Nets",100,7
2012,2013-05-04,"Nets","Bulls",-110,-7
2012,2013-05-05,"Pacers","Knicks",-102,5
2012,2013-05-05,"Knicks","Pacers",-108,-5
2012,2013-05-05,"Grizzlies","Thunder",-106,3.5
2012,2013-05-05,"Thunder","Grizzlies",-104,-3.5
2012,2013-05-06,"Warriors","Spurs",-102,9
2012,2013-05-06,"Spurs","Warriors",-108,-9
2012,2013-05-06,"Bulls","Heat",-103,13
2012,2013-05-06,"Heat","Bulls",-107,-13
2012,2013-05-07,"Pacers","Knicks",-105,5.5
2012,2013-05-07,"Knicks","Pacers",-105,-5.5
2012,2013-05-07,"Grizzlies","Thunder",-102,2.5
2012,2013-05-07,"Thunder","Grizzlies",-108,-2.5
2012,2013-05-08,"Bulls","Heat",-108,13
2012,2013-05-08,"Heat","Bulls",-102,-13
2012,2013-05-08,"Warriors","Spurs",-106,7.5
2012,2013-05-08,"Spurs","Warriors",-104,-7.5
2012,2013-05-10,"Heat","Bulls",-103,-8.5
2012,2013-05-10,"Bulls","Heat",-107,8.5
2012,2013-05-10,"Spurs","Warriors",-107,2.5
2012,2013-05-10,"Warriors","Spurs",-103,-2.5
2012,2013-05-11,"Thunder","Grizzlies",-104,5
2012,2013-05-11,"Grizzlies","Thunder",-106,-5
2012,2013-05-11,"Knicks","Pacers",-102,5
2012,2013-05-11,"Pacers","Knicks",-108,-5
2012,2013-05-12,"Spurs","Warriors",-104,-2
2012,2013-05-12,"Warriors","Spurs",-106,2
2012,2013-05-13,"Heat","Bulls",-106,-7.5
2012,2013-05-13,"Bulls","Heat",-104,7.5
2012,2013-05-13,"Thunder","Grizzlies",-108,5
2012,2013-05-13,"Grizzlies","Thunder",-102,-5
2012,2013-05-14,"Knicks","Pacers",-103,5
2012,2013-05-14,"Pacers","Knicks",-107,-5
2012,2013-05-14,"Warriors","Spurs",-102,7
2012,2013-05-14,"Spurs","Warriors",-108,-7
2012,2013-05-15,"Bulls","Heat",-108,14
2012,2013-05-15,"Heat","Bulls",-102,-14
2012,2013-05-15,"Grizzlies","Thunder",102,4.5
2012,2013-05-15,"Thunder","Grizzlies",-113,-4.5
2012,2013-05-16,"Pacers","Knicks",-106,5
2012,2013-05-16,"Knicks","Pacers",-104,-5
2012,2013-05-16,"Spurs","Warriors",-106,-2.5
2012,2013-05-16,"Warriors","Spurs",-104,2.5
2012,2013-05-18,"Knicks","Pacers",-106,5.5
2012,2013-05-18,"Pacers","Knicks",-104,-5.5
2012,2013-05-19,"Grizzlies","Spurs",-101,4.5
2012,2013-05-19,"Spurs","Grizzlies",-109,-4.5
2012,2013-05-21,"Grizzlies","Spurs",-102,5
2012,2013-05-21,"Spurs","Grizzlies",-108,-5
2012,2013-05-22,"Pacers","Heat",-103,8.5
2012,2013-05-22,"Heat","Pacers",-107,-8.5
2012,2013-05-24,"Pacers","Heat",-107,7.5
2012,2013-05-24,"Heat","Pacers",-103,-7.5
2012,2013-05-25,"Spurs","Grizzlies",-102,4.5
2012,2013-05-25,"Grizzlies","Spurs",-108,-4.5
2012,2013-05-26,"Heat","Pacers",-101,-2
2012,2013-05-26,"Pacers","Heat",-109,2
2012,2013-05-27,"Spurs","Grizzlies",-107,2.5
2012,2013-05-27,"Grizzlies","Spurs",-103,-2.5
2012,2013-05-28,"Heat","Pacers",-101,-3
2012,2013-05-28,"Pacers","Heat",-109,3
2012,2013-05-30,"Pacers","Heat",-109,7.5
2012,2013-05-30,"Heat","Pacers",-101,-7.5
2012,2013-06-01,"Heat","Pacers",-102,-3
2012,2013-06-01,"Pacers","Heat",-108,3
2012,2013-06-03,"Pacers","Heat",-107,7
2012,2013-06-03,"Heat","Pacers",-103,-7
2012,2013-06-06,"Spurs","Heat",-101,5
2012,2013-06-06,"Heat","Spurs",-109,-5
2012,2013-06-09,"Spurs","Heat",-110,6.5
2012,2013-06-09,"Heat","Spurs",100,-6.5
2012,2013-06-11,"Heat","Spurs",-105,2
2012,2013-06-11,"Spurs","Heat",-105,-2
2012,2013-06-13,"Heat","Spurs",-106,-1
2012,2013-06-13,"Spurs","Heat",-104,1
2012,2013-06-16,"Heat","Spurs",-103,-1
2012,2013-06-16,"Spurs","Heat",-107,1
2012,2013-06-18,"Spurs","Heat",-101,6.5
2012,2013-06-18,"Heat","Spurs",-109,-6.5
2012,2013-06-20,"Spurs","Heat",-103,5.5
2012,2013-06-20,"Heat","Spurs",-107,-5.5
2013,2013-10-05,"Bulls","Pacers",-104,5
2013,2013-10-05,"Pacers","Bulls",-106,-5
2013,2013-10-05,"Pelicans","Rockets",-105,7.5
2013,2013-10-05,"Rockets","Pelicans",-105,-7.5
2013,2013-10-05,"Warriors","Lakers",-109,-8.5
2013,2013-10-05,"Lakers","Warriors",-101,8.5
2013,2013-10-06,"Nuggets","Lakers",101,-5.5
2013,2013-10-06,"Lakers","Nuggets",-111,5.5
2013,2013-10-07,"Raptors","Celtics",-106,3.5
2013,2013-10-07,"Celtics","Raptors",-104,-3.5
2013,2013-10-07,"Hawks","Heat",-110,8.5
2013,2013-10-07,"Heat","Hawks",100,-8.5
2013,2013-10-07,"Grizzlies","Bulls",-105,1.5
2013,2013-10-07,"Bulls","Grizzlies",-105,-1.5
2013,2013-10-07,"Pelicans","Mavericks",-111,5.5
2013,2013-10-07,"Mavericks","Pelicans",101,-5.5
2013,2013-10-07,"Clippers","Trailblazers",-102,-2.5
2013,2013-10-07,"Trailblazers","Clippers",-108,2.5
2013,2013-10-07,"Kings","Warriors",-106,7.5
2013,2013-10-07,"Warriors","Kings",-104,-7.5
2013,2013-10-08,"Thunder","Seventysixers",-106,-7
2013,2013-10-08,"Seventysixers","Thunder",-104,7
2013,2013-10-08,"Nets","Wizards",-105,2
2013,2013-10-08,"Wizards","Nets",-105,-2
2013,2013-10-08,"Bucks","Cavaliers",-106,6
2013,2013-10-08,"Cavaliers","Bucks",-104,-6
2013,2013-10-08,"Hawks","Hornets",100,-1.5
2013,2013-10-08,"Hornets","Hawks",-110,1.5
2013,2013-10-08,"Warriors","Jazz",-102,2
2013,2013-10-08,"Jazz","Warriors",-108,-2
2013,2013-10-08,"Nuggets","Lakers",-104,-5
2013,2013-10-08,"Lakers","Nuggets",-106,5
2013,2013-10-09,"Timberwolves","Raptors",102,3.5
2013,2013-10-09,"Raptors","Timberwolves",-113,-3.5
2013,2013-10-09,"Pelicans","Magic",-110,-3
2013,2013-10-09,"Magic","Pelicans",100,3
2013,2013-10-09,"Knicks","Celtics",-104,-4.5
2013,2013-10-09,"Celtics","Knicks",-106,4.5
2013,2013-10-09,"Mavericks","Grizzlies",-101,3.5
2013,2013-10-09,"Grizzlies","Mavericks",-109,-3.5
2013,2013-10-09,"Suns","Trailblazers",-101,3
2013,2013-10-09,"Trailblazers","Suns",-109,-3
2013,2013-10-10,"Rockets","Pacers",-107,1.5
2013,2013-10-10,"Pacers","Rockets",-103,-1.5
2013,2013-10-10,"Heat","Pistons",-103,-5
2013,2013-10-10,"Pistons","Heat",-107,5
2013,2013-10-10,"Bucks","Timberwolves",100,3.5
2013,2013-10-10,"Timberwolves","Bucks",-110,-3.5
2013,2013-10-10,"Kings","Lakers",-110,-1
2013,2013-10-10,"Lakers","Kings",100,1
2013,2013-10-11,"Knicks","Raptors",100,-3.5
2013,2013-10-11,"Raptors","Knicks",-110,3.5
2013,2013-10-11,"Celtics","Seventysixers",102,1.5
2013,2013-10-11,"Seventysixers","Celtics",-113,-1.5
2013,2013-10-11,"Cavaliers","Magic",-104,-1.5
2013,2013-10-11,"Magic","Cavaliers",-106,1.5
2013,2013-10-11,"Hornets","Heat",-111,8
2013,2013-10-11,"Heat","Hornets",101,-8
2013,2013-10-11,"Jazz","Trailblazers",102,-2
2013,2013-10-11,"Trailblazers","Jazz",-113,2
2013,2013-10-12,"Bulls","Wizards",100,-3
2013,2013-10-12,"Wizards","Bulls",-110,3
2013,2013-10-12,"Knicks","Celtics",-103,-3
2013,2013-10-12,"Celtics","Knicks",-107,3
2013,2013-10-12,"Pistons","Nets",-104,5
2013,2013-10-12,"Nets","Pistons",-106,-5
2013,2013-10-12,"Raptors","Timberwolves",-110,4.5
2013,2013-10-12,"Timberwolves","Raptors",100,-4.5
2013,2013-10-12,"Hornets","Bucks",102,4.5
2013,2013-10-12,"Bucks","Hornets",-113,-4.5
2013,2013-10-12,"Clippers","Jazz",-103,-2.5
2013,2013-10-12,"Jazz","Clippers",-107,2.5
2013,2013-10-12,"Pacers","Rockets",-102,3
2013,2013-10-12,"Rockets","Pacers",-108,-3
2013,2013-10-13,"Hawks","Pelicans",-105,3
2013,2013-10-13,"Pelicans","Hawks",-105,-3
2013,2013-10-13,"Suns","Spurs",-113,4.5
2013,2013-10-13,"Spurs","Suns",102,-4.5
2013,2013-10-14,"Nets","Seventysixers",-105,-3
2013,2013-10-14,"Seventysixers","Nets",-105,3
2013,2013-10-14,"Magic","Mavericks",-105,7
2013,2013-10-14,"Mavericks","Magic",-105,-7
2013,2013-10-14,"Spurs","Nuggets",-108,4.5
2013,2013-10-14,"Nuggets","Spurs",-102,-4.5
2013,2013-10-14,"Clippers","Kings",-111,-2
2013,2013-10-14,"Kings","Clippers",101,2
2013,2013-10-15,"Warriors","Lakers",-104,-5
2013,2013-10-15,"Lakers","Warriors",-106,5
2013,2013-10-15,"Heat","Wizards",-106,-6.5
2013,2013-10-15,"Wizards","Heat",-104,6.5
2013,2013-10-15,"Hornets","Cavaliers",-105,4
2013,2013-10-15,"Cavaliers","Hornets",-105,-4
2013,2013-10-15,"Celtics","Nets",-115,3
2013,2013-10-15,"Nets","Celtics",104,-3
2013,2013-10-15,"Bucks","Grizzlies",104,5.5
2013,2013-10-15,"Grizzlies","Bucks",-115,-5.5
2013,2013-10-15,"Nuggets","Thunder",-102,3
2013,2013-10-15,"Thunder","Nuggets",-108,-3
2013,2013-10-15,"Clippers","Suns",-106,-3.5
2013,2013-10-15,"Suns","Clippers",-104,3.5
2013,2013-10-16,"Celtics","Raptors",-111,3
2013,2013-10-16,"Raptors","Celtics",101,-3
2013,2013-10-16,"Mavericks","Pacers",-110,5
2013,2013-10-16,"Pacers","Mavericks",100,-5
2013,2013-10-16,"Pistons","Bulls",-101,3.5
2013,2013-10-16,"Bulls","Pistons",-109,-3.5
2013,2013-10-16,"Magic","Rockets",-112,6
2013,2013-10-16,"Rockets","Magic",102,-6
2013,2013-10-16,"Trailblazers","Jazz",-109,5.5
2013,2013-10-16,"Jazz","Trailblazers",-101,-5.5
2013,2013-10-17,"Seventysixers","Hornets",-105,3
2013,2013-10-17,"Hornets","Seventysixers",-105,-3
2013,2013-10-17,"Knicks","Wizards",100,2
2013,2013-10-17,"Wizards","Knicks",-110,-2
2013,2013-10-17,"Pistons","Cavaliers",-110,5
2013,2013-10-17,"Cavaliers","Pistons",100,-5
2013,2013-10-17,"Spurs","Hawks",-102,-3.5
2013,2013-10-17,"Hawks","Spurs",-108,3.5
2013,2013-10-17,"Heat","Nets",102,-3
2013,2013-10-17,"Nets","Heat",-112,3
2013,2013-10-17,"Pelicans","Thunder",100,4.5
2013,2013-10-17,"Thunder","Pelicans",-110,-4.5
2013,2013-10-17,"Suns","Kings",-101,3
2013,2013-10-17,"Kings","Suns",-109,-3
2013,2013-10-18,"Lakers","Warriors",-107,4.5
2013,2013-10-18,"Warriors","Lakers",-103,-4.5
2013,2013-10-18,"Grizzlies","Magic",-105,-3
2013,2013-10-18,"Magic","Grizzlies",-105,3
2013,2013-10-18,"Pacers","Bulls",-105,4
2013,2013-10-18,"Bulls","Pacers",-105,-4
2013,2013-10-18,"Trailblazers","Clippers",-111,5.5
2013,2013-10-18,"Clippers","Trailblazers",101,-5.5
2013,2013-10-19,"Wizards","Pelicans",100,2.5
2013,2013-10-19,"Pelicans","Wizards",-110,-2.5
2013,2013-10-19,"Mavericks","Hornets",102,-1
2013,2013-10-19,"Hornets","Mavericks",-113,1
2013,2013-10-19,"Spurs","Heat",-101,2.5
2013,2013-10-19,"Heat","Spurs",-109,-2.5
2013,2013-10-19,"Pacers","Cavaliers",-105,3.5
2013,2013-10-19,"Cavaliers","Pacers",-105,-3.5
2013,2013-10-19,"Nuggets","Clippers",-110,2.5
2013,2013-10-19,"Clippers","Nuggets",100,-2.5
2013,2013-10-20,"Grizzlies","Hawks",-105,1
2013,2013-10-20,"Hawks","Grizzlies",-105,-1
2013,2013-10-20,"Pistons","Magic",-105,2.5
2013,2013-10-20,"Magic","Pistons",-105,-2.5
2013,2013-10-20,"Celtics","Timberwolves",-105,3.5
2013,2013-10-20,"Timberwolves","Celtics",-105,-3.5
2013,2013-10-20,"Jazz","Thunder",-105,7.5
2013,2013-10-20,"Thunder","Jazz",-105,-7.5
2013,2013-10-20,"Kings","Trailblazers",-108,3
2013,2013-10-20,"Trailblazers","Kings",-102,-3
2013,2013-10-21,"Knicks","Raptors",-110,-1.5
2013,2013-10-21,"Raptors","Knicks",-102,1.5
2013,2013-10-21,"Seventysixers","Cavaliers",-103,4
2013,2013-10-21,"Cavaliers","Seventysixers",-107,-4
2013,2013-10-21,"Bucks","Bulls",100,6.5
2013,2013-10-21,"Bulls","Bucks",-110,-6.5
2013,2013-10-21,"Mavericks","Rockets",-102,4.5
2013,2013-10-21,"Rockets","Mavericks",-108,-4.5
2013,2013-10-22,"Pacers","Hawks",-110,-3
2013,2013-10-22,"Hawks","Pacers",100,3
2013,2013-10-22,"Wizards","Pistons",-105,3
2013,2013-10-22,"Pistons","Wizards",-105,-3
2013,2013-10-22,"Magic","Spurs",101,6.5
2013,2013-10-22,"Spurs","Magic",-111,-6.5
2013,2013-10-22,"Thunder","Suns",-101,-3
2013,2013-10-22,"Suns","Thunder",-109,3
2013,2013-10-22,"Jazz","Lakers",-108,3.5
2013,2013-10-22,"Lakers","Jazz",-102,-3.5
2013,2013-10-23,"Grizzlies","Raptors",-105,1
2013,2013-10-23,"Raptors","Grizzlies",-105,-1
2013,2013-10-23,"Timberwolves","Seventysixers",-108,-2
2013,2013-10-23,"Seventysixers","Timberwolves",-102,2
2013,2013-10-23,"Nets","Celtics",-109,3.5
2013,2013-10-23,"Celtics","Nets",-101,-3.5
2013,2013-10-23,"Wizards","Cavaliers",-104,3.5
2013,2013-10-23,"Cavaliers","Wizards",-106,-3.5
2013,2013-10-23,"Knicks","Bucks",-113,-2.5
2013,2013-10-23,"Bucks","Knicks",102,2.5
2013,2013-10-23,"Heat","Pelicans",-104,-4.5
2013,2013-10-23,"Pelicans","Heat",-106,4.5
2013,2013-10-23,"Hawks","Mavericks",104,6.5
2013,2013-10-23,"Mavericks","Hawks",-115,-6.5
2013,2013-10-23,"Suns","Nuggets",-107,6.5
2013,2013-10-23,"Nuggets","Suns",-103,-6.5
2013,2013-10-23,"Bulls","Thunder",102,1
2013,2013-10-23,"Thunder","Bulls",-112,-1
2013,2013-10-23,"Warriors","Kings",-108,-2
2013,2013-10-23,"Kings","Warriors",-102,2
2013,2013-10-23,"Jazz","Clippers",102,7.5
2013,2013-10-23,"Clippers","Jazz",-113,-7.5
2013,2013-10-24,"Cavaliers","Hornets",100,2
2013,2013-10-24,"Hornets","Cavaliers",-110,-2
2013,2013-10-24,"Timberwolves","Pistons",-104,2
2013,2013-10-24,"Pistons","Timberwolves",-106,-2
2013,2013-10-24,"Rockets","Spurs",-106,3
2013,2013-10-24,"Spurs","Rockets",-104,-3
2013,2013-10-24,"Trailblazers","Warriors",100,4
2013,2013-10-24,"Warriors","Trailblazers",-110,-4
2013,2013-10-25,"Pelicans","Magic",-103,-3.5
2013,2013-10-25,"Magic","Pelicans",-107,3.5
2013,2013-10-25,"Hornets","Knicks",100,5.5
2013,2013-10-25,"Knicks","Hornets",-110,-5.5
2013,2013-10-25,"Nets","Heat",-103,3.5
2013,2013-10-25,"Heat","Nets",-107,-3.5
2013,2013-10-25,"Nuggets","Bulls",-103,7
2013,2013-10-25,"Bulls","Nuggets",-107,-7
2013,2013-10-25,"Rockets","Grizzlies",-105,2.5
2013,2013-10-25,"Grizzlies","Rockets",-105,-2.5
2013,2013-10-25,"Pacers","Mavericks",-105,1
2013,2013-10-25,"Mavericks","Pacers",-105,-1
2013,2013-10-25,"Jazz","Lakers",100,4
2013,2013-10-25,"Lakers","Jazz",-110,-4
2013,2013-10-25,"Kings","Clippers",-101,5.5
2013,2013-10-25,"Clippers","Kings",-109,-5.5
2013,2013-10-25,"Raptors","Bucks",-107,2
2013,2013-10-25,"Bucks","Raptors",-103,-2
2013,2013-10-29,"Magic","Pacers",-105,12
2013,2013-10-29,"Pacers","Magic",-105,-12
2013,2013-10-29,"Bulls","Heat",-104,5
